From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
ENSG00000106327	E7ET36	unreviewed	E7ET36_HUMAN	Transferrin receptor 2	TFR2	Homo sapiens (Human)	355
ENSG00000106327	H7C544	unreviewed	H7C544_HUMAN	Transferrin receptor 2	TFR2	Homo sapiens (Human)	169
ENSG00000106631	Q01449	reviewed	MLRA_HUMAN	Myosin regulatory light chain 2, atrial isoform (MLC-2a) (MLC2a) (Myosin light chain 2a) (Myosin regulatory light chain 7)	MYL7 MYL2A MYLC2A	Homo sapiens (Human)	175
ENSG00000106631	C9JEG4	unreviewed	C9JEG4_HUMAN	Myosin light chain 7 (Myosin, light polypeptide 7, regulatory)	MYL7 hCG_18302	Homo sapiens (Human)	148
ENSG00000106631	F8WD94	unreviewed	F8WD94_HUMAN	Myosin light chain 7	MYL7	Homo sapiens (Human)	31
ENSG00000106631	H7BZE4	unreviewed	H7BZE4_HUMAN	Myosin light chain 7	MYL7	Homo sapiens (Human)	197
ENSG00000106631	H7C1B1	unreviewed	H7C1B1_HUMAN	Myosin light chain 7	MYL7	Homo sapiens (Human)	38
ENSG00000106631	H7C243	unreviewed	H7C243_HUMAN	Myosin light chain 7	MYL7	Homo sapiens (Human)	172
ENSG00000106631	H7C3E3	unreviewed	H7C3E3_HUMAN	Myosin light chain 7	MYL7	Homo sapiens (Human)	107
ENSG00000106631	H7C482	unreviewed	H7C482_HUMAN	Myosin light chain 7	MYL7	Homo sapiens (Human)	135
ENSG00000106633	P35557	reviewed	HXK4_HUMAN	Hexokinase-4 (HK4) (EC 2.7.1.1) (Glucokinase) (Hexokinase type IV) (HK IV) (Hexokinase-D)	GCK	Homo sapiens (Human)	465
ENSG00000106633	A0A5F9ZGW4	unreviewed	A0A5F9ZGW4_HUMAN	Phosphotransferase (EC 2.7.1.-)	GCK	Homo sapiens (Human)	456
ENSG00000106633	A0A5F9ZHE0	unreviewed	A0A5F9ZHE0_HUMAN	Phosphotransferase (EC 2.7.1.-)	GCK	Homo sapiens (Human)	486
ENSG00000106633	A0A8C8KJG0	unreviewed	A0A8C8KJG0_HUMAN	Glucokinase	GCK	Homo sapiens (Human)	42
ENSG00000106633	A0A8C8PZE6	unreviewed	A0A8C8PZE6_HUMAN	Phosphotransferase (EC 2.7.1.-)	GCK	Homo sapiens (Human)	289
ENSG00000106633	C9JQD1	unreviewed	C9JQD1_HUMAN	Phosphotransferase (EC 2.7.1.-)	GCK	Homo sapiens (Human)	448
ENSG00000106633	H7BXV0	unreviewed	H7BXV0_HUMAN	Phosphotransferase (EC 2.7.1.-)	GCK	Homo sapiens (Human)	143
ENSG00000106976	Q05193	reviewed	DYN1_HUMAN	Dynamin-1 (EC 3.6.5.5) (Dynamin) (Dynamin I)	DNM1 DNM	Homo sapiens (Human)	864
ENSG00000106976	A0A0D9SFB1	unreviewed	A0A0D9SFB1_HUMAN	dynamin GTPase (EC 3.6.5.5)	DNM1	Homo sapiens (Human)	835
ENSG00000106976	A0A0D9SFE4	unreviewed	A0A0D9SFE4_HUMAN	dynamin GTPase (EC 3.6.5.5)	DNM1	Homo sapiens (Human)	864
ENSG00000106976	A0A0D9SFP1	unreviewed	A0A0D9SFP1_HUMAN	Dynamin 1	DNM1	Homo sapiens (Human)	53
ENSG00000106976	A0A0U1RQP1	unreviewed	A0A0U1RQP1_HUMAN	dynamin GTPase (EC 3.6.5.5)	DNM1	Homo sapiens (Human)	856
ENSG00000106976	A0A1B0GU67	unreviewed	A0A1B0GU67_HUMAN	Dynamin 1	DNM1	Homo sapiens (Human)	356
ENSG00000106976	A0A1B0GUX5	unreviewed	A0A1B0GUX5_HUMAN	Dynamin 1	DNM1	Homo sapiens (Human)	320
ENSG00000106976	A0A1B0GVK6	unreviewed	A0A1B0GVK6_HUMAN	Dynamin 1	DNM1	Homo sapiens (Human)	34
ENSG00000106976	A0A994J5P0	unreviewed	A0A994J5P0_HUMAN	dynamin GTPase (EC 3.6.5.5)	DNM1	Homo sapiens (Human)	663
ENSG00000106976	A0A994J7J4	unreviewed	A0A994J7J4_HUMAN	dynamin GTPase (EC 3.6.5.5)	DNM1	Homo sapiens (Human)	867
ENSG00000106976	H7C5U0	unreviewed	H7C5U0_HUMAN	Dynamin 1	DNM1	Homo sapiens (Human)	131
ENSG00000107105	Q12926	reviewed	ELAV2_HUMAN	ELAV-like protein 2 (ELAV-like neuronal protein 1) (Hu-antigen B) (HuB) (Nervous system-specific RNA-binding protein Hel-N1)	ELAVL2 HUB	Homo sapiens (Human)	359
ENSG00000107105	A0A0A0MRX1	unreviewed	A0A0A0MRX1_HUMAN	ELAV-like protein	ELAVL2	Homo sapiens (Human)	389
ENSG00000107105	B1AM48	unreviewed	B1AM48_HUMAN	ELAV-like protein	ELAVL2	Homo sapiens (Human)	189
ENSG00000107105	C9JB16	unreviewed	C9JB16_HUMAN	ELAV like RNA binding protein 2	ELAVL2	Homo sapiens (Human)	90
ENSG00000107159	Q16790	reviewed	CAH9_HUMAN	Carbonic anhydrase 9 (EC 4.2.1.1) (Carbonate dehydratase IX) (Carbonic anhydrase IX) (CA-IX) (CAIX) (Membrane antigen MN) (P54/58N) (Renal cell carcinoma-associated antigen G250) (RCC-associated antigen G250) (pMW1)	CA9 G250 MN	Homo sapiens (Human)	459
ENSG00000108021	Q5VWN6	reviewed	TASO2_HUMAN	Protein TASOR 2	TASOR2 C10orf18 FAM208B KIAA2006	Homo sapiens (Human)	2430
ENSG00000108021	A0A1D5RMU0	unreviewed	A0A1D5RMU0_HUMAN	Transcription activation suppressor family member 2	TASOR2	Homo sapiens (Human)	8
ENSG00000108021	A0A2R8YCL4	unreviewed	A0A2R8YCL4_HUMAN	Transcription activation suppressor family member 2	TASOR2	Homo sapiens (Human)	71
ENSG00000108021	A0A2R8YCW7	unreviewed	A0A2R8YCW7_HUMAN	Transcription activation suppressor family member 2	TASOR2	Homo sapiens (Human)	117
ENSG00000108021	A0A2R8YH03	unreviewed	A0A2R8YH03_HUMAN	Transcription activation suppressor family member 2	TASOR2	Homo sapiens (Human)	2645
ENSG00000108021	A0A8Q3SI29	unreviewed	A0A8Q3SI29_HUMAN	Transcription activation suppressor family member 2	TASOR2	Homo sapiens (Human)	1255
ENSG00000108021	A0A8Q3SI30	unreviewed	A0A8Q3SI30_HUMAN	Transcription activation suppressor family member 2	TASOR2	Homo sapiens (Human)	43
ENSG00000108021	A0A8Q3SI42	unreviewed	A0A8Q3SI42_HUMAN	Transcription activation suppressor family member 2	TASOR2	Homo sapiens (Human)	304
ENSG00000108021	A0A8Q3SI68	unreviewed	A0A8Q3SI68_HUMAN	Transcription activation suppressor family member 2	TASOR2	Homo sapiens (Human)	2514
ENSG00000108021	A0A8Q3SI84	unreviewed	A0A8Q3SI84_HUMAN	Transcription activation suppressor family member 2	TASOR2	Homo sapiens (Human)	2349
ENSG00000108021	A0A8V8TMM4	unreviewed	A0A8V8TMM4_HUMAN	Transcription activation suppressor family member 2	TASOR2	Homo sapiens (Human)	2665
ENSG00000108021	A0A8V8TMN1	unreviewed	A0A8V8TMN1_HUMAN	Transcription activation suppressor family member 2	TASOR2	Homo sapiens (Human)	2691
ENSG00000108231	O95970	reviewed	LGI1_HUMAN	Leucine-rich glioma-inactivated protein 1 (Epitempin-1)	LGI1 EPT UNQ775/PRO1569	Homo sapiens (Human)	557
ENSG00000108231	A0A0D9SFE3	unreviewed	A0A0D9SFE3_HUMAN	Leucine rich glioma inactivated 1	LGI1	Homo sapiens (Human)	96
ENSG00000108231	A0A0D9SFH6	unreviewed	A0A0D9SFH6_HUMAN	Leucine rich glioma inactivated 1	LGI1	Homo sapiens (Human)	168
ENSG00000108231	A0A0D9SFS5	unreviewed	A0A0D9SFS5_HUMAN	Leucine rich glioma inactivated 1 (Leucine-rich glioma inactivated 1 isoform 3)	LGI1	Homo sapiens (Human)	72
ENSG00000108231	A0A0D9SFU4	unreviewed	A0A0D9SFU4_HUMAN	Leucine-rich glioma-inactivated protein 1	LGI1	Homo sapiens (Human)	533
ENSG00000108231	A0A1B0GTM5	unreviewed	A0A1B0GTM5_HUMAN	Leucine rich glioma inactivated 1	LGI1	Homo sapiens (Human)	151
ENSG00000108231	A0A1B0GUD3	unreviewed	A0A1B0GUD3_HUMAN	Leucine-rich glioma-inactivated protein 1	LGI1	Homo sapiens (Human)	281
ENSG00000108231	A0A1B0GV33	unreviewed	A0A1B0GV33_HUMAN	Leucine-rich glioma-inactivated protein 1	LGI1	Homo sapiens (Human)	287
ENSG00000108231	A0A1B0GVF6	unreviewed	A0A1B0GVF6_HUMAN	Leucine rich glioma inactivated 1	LGI1	Homo sapiens (Human)	100
ENSG00000108231	A0A1B0GVP2	unreviewed	A0A1B0GVP2_HUMAN	Leucine rich glioma inactivated 1	LGI1	Homo sapiens (Human)	52
ENSG00000108231	A0A1B0GWB4	unreviewed	A0A1B0GWB4_HUMAN	Leucine rich glioma inactivated 1	LGI1	Homo sapiens (Human)	236
ENSG00000108523	Q9H6Y7	reviewed	RN167_HUMAN	E3 ubiquitin-protein ligase RNF167 (EC 2.3.2.27) (RING finger protein 167)	RNF167 RING105 LP2254	Homo sapiens (Human)	350
ENSG00000108523	I3L0V7	unreviewed	I3L0V7_HUMAN	Ring finger protein 167	RNF167	Homo sapiens (Human)	97
ENSG00000108523	I3L1K4	unreviewed	I3L1K4_HUMAN	Ring finger protein 167	RNF167	Homo sapiens (Human)	71
ENSG00000108523	I3L2D4	unreviewed	I3L2D4_HUMAN	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	RNF167	Homo sapiens (Human)	122
ENSG00000108523	I3L2Y3	unreviewed	I3L2Y3_HUMAN	Ring finger protein 167	RNF167	Homo sapiens (Human)	208
ENSG00000108523	I3L462	unreviewed	I3L462_HUMAN	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	RNF167	Homo sapiens (Human)	133
ENSG00000108523	K7EN24	unreviewed	K7EN24_HUMAN	Ring finger protein 167	RNF167	Homo sapiens (Human)	74
ENSG00000109061	P12882	reviewed	MYH1_HUMAN	Myosin-1 (Myosin heavy chain 1) (Myosin heavy chain 2x) (MyHC-2x) (Myosin heavy chain IIx/d) (MyHC-IIx/d) (Myosin heavy chain, skeletal muscle, adult 1)	MYH1	Homo sapiens (Human)	1939
ENSG00000109103	Q13432	reviewed	U119A_HUMAN	Protein unc-119 homolog A (Retinal protein 4) (hRG4)	UNC119 RG4	Homo sapiens (Human)	240
ENSG00000109103	C9JSK0	unreviewed	C9JSK0_HUMAN	Protein unc-119 homolog A	UNC119	Homo sapiens (Human)	208
ENSG00000109103	J3QQT8	unreviewed	J3QQT8_HUMAN	Unc-119 lipid binding chaperone	UNC119	Homo sapiens (Human)	86
ENSG00000109103	K7EJU3	unreviewed	K7EJU3_HUMAN	Protein unc-119 homolog A	UNC119	Homo sapiens (Human)	125
ENSG00000109103	K7EN86	unreviewed	K7EN86_HUMAN	Protein unc-119 homolog A	UNC119 hCG_31798	Homo sapiens (Human)	145
ENSG00000109181	P36537	reviewed	UDB10_HUMAN	UDP-glucuronosyltransferase 2B10 (UDPGT 2B10) (EC 2.4.1.17)	UGT2B10	Homo sapiens (Human)	528
ENSG00000109272	P10720	reviewed	PF4V_HUMAN	Platelet factor 4 variant (C-X-C motif chemokine 4 variant) (CXCL4L1) (PF4alt) (PF4var1) [Cleaved into: Platelet factor 4 variant(4-74); Platelet factor 4 variant(5-74); Platelet factor 4 variant(6-74)]	PF4V1 CXCL4V1 SCYB4V1	Homo sapiens (Human)	104
ENSG00000109323	O00462	reviewed	MANBA_HUMAN	Beta-mannosidase (EC 3.2.1.25) (Lysosomal beta A mannosidase) (Mannanase) (Mannase)	MANBA MANB1	Homo sapiens (Human)	879
ENSG00000109323	A0A2R8Y211	unreviewed	A0A2R8Y211_HUMAN	beta-mannosidase (EC 3.2.1.25)	MANBA	Homo sapiens (Human)	365
ENSG00000109323	A0A2R8Y4U7	unreviewed	A0A2R8Y4U7_HUMAN	beta-mannosidase (EC 3.2.1.25)	MANBA	Homo sapiens (Human)	509
ENSG00000109323	A0A2R8Y524	unreviewed	A0A2R8Y524_HUMAN	beta-mannosidase (EC 3.2.1.25)	MANBA	Homo sapiens (Human)	886
ENSG00000109323	A0A2R8Y7A0	unreviewed	A0A2R8Y7A0_HUMAN	Mannosidase beta	MANBA	Homo sapiens (Human)	199
ENSG00000109323	A0A2R8Y7A7	unreviewed	A0A2R8Y7A7_HUMAN	beta-mannosidase (EC 3.2.1.25)	MANBA	Homo sapiens (Human)	215
ENSG00000109323	A0A2R8Y7N1	unreviewed	A0A2R8Y7N1_HUMAN	beta-mannosidase (EC 3.2.1.25)	MANBA	Homo sapiens (Human)	230
ENSG00000109323	A0A2R8YCE9	unreviewed	A0A2R8YCE9_HUMAN	beta-mannosidase (EC 3.2.1.25)	MANBA	Homo sapiens (Human)	413
ENSG00000109323	A0A2R8YE79	unreviewed	A0A2R8YE79_HUMAN	beta-mannosidase (EC 3.2.1.25)	MANBA	Homo sapiens (Human)	397
ENSG00000109323	A0A2R8YEC9	unreviewed	A0A2R8YEC9_HUMAN	Beta-mannosidase (EC 3.2.1.25) (Lysosomal beta A mannosidase) (Mannanase)	MANBA	Homo sapiens (Human)	925
ENSG00000109323	A0A2R8YG98	unreviewed	A0A2R8YG98_HUMAN	Mannosidase beta	MANBA	Homo sapiens (Human)	62
ENSG00000109323	D6RA01	unreviewed	D6RA01_HUMAN	Mannosidase beta	MANBA	Homo sapiens (Human)	68
ENSG00000109323	E9PFW2	unreviewed	E9PFW2_HUMAN	Beta-mannosidase (EC 3.2.1.25) (Lysosomal beta A mannosidase) (Mannanase)	MANBA	Homo sapiens (Human)	822
ENSG00000109339	P53779	reviewed	MK10_HUMAN	Mitogen-activated protein kinase 10 (MAP kinase 10) (MAPK 10) (EC 2.7.11.24) (MAP kinase p49 3F12) (Stress-activated protein kinase 1b) (SAPK1b) (Stress-activated protein kinase JNK3) (c-Jun N-terminal kinase 3)	MAPK10 JNK3 JNK3A PRKM10 SAPK1B	Homo sapiens (Human)	464
ENSG00000109339	A0A1P0B7D2	unreviewed	A0A1P0B7D2_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	422
ENSG00000109339	A0A1W2PNF5	unreviewed	A0A1W2PNF5_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	21
ENSG00000109339	A0A1W2PPM4	unreviewed	A0A1W2PPM4_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	40
ENSG00000109339	A0A1W2PPW1	unreviewed	A0A1W2PPW1_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	105
ENSG00000109339	A0A1W2PPZ3	unreviewed	A0A1W2PPZ3_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	67
ENSG00000109339	A0A1W2PQ03	unreviewed	A0A1W2PQ03_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	90
ENSG00000109339	A0A1W2PQX4	unreviewed	A0A1W2PQX4_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	44
ENSG00000109339	A0A1W2PRF2	unreviewed	A0A1W2PRF2_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	178
ENSG00000109339	A0A1W2PRG9	unreviewed	A0A1W2PRG9_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	19
ENSG00000109339	A0A1W2PRZ2	unreviewed	A0A1W2PRZ2_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	40
ENSG00000109339	A0A286YEN5	unreviewed	A0A286YEN5_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	435
ENSG00000109339	A0A286YEQ0	unreviewed	A0A286YEQ0_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	384
ENSG00000109339	A0A286YEQ7	unreviewed	A0A286YEQ7_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	402
ENSG00000109339	A0A286YES0	unreviewed	A0A286YES0_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	350
ENSG00000109339	A0A286YES8	unreviewed	A0A286YES8_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	61
ENSG00000109339	A0A286YES9	unreviewed	A0A286YES9_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	427
ENSG00000109339	A0A286YEV3	unreviewed	A0A286YEV3_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	346
ENSG00000109339	A0A286YEV5	unreviewed	A0A286YEV5_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	35
ENSG00000109339	A0A286YEV8	unreviewed	A0A286YEV8_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	241
ENSG00000109339	A0A286YEW4	unreviewed	A0A286YEW4_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	49
ENSG00000109339	A0A286YEW9	unreviewed	A0A286YEW9_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	551
ENSG00000109339	A0A286YEX7	unreviewed	A0A286YEX7_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	409
ENSG00000109339	A0A286YEY0	unreviewed	A0A286YEY0_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	338
ENSG00000109339	A0A286YEY2	unreviewed	A0A286YEY2_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	64
ENSG00000109339	A0A286YEZ1	unreviewed	A0A286YEZ1_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	7
ENSG00000109339	A0A286YF02	unreviewed	A0A286YF02_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	308
ENSG00000109339	A0A286YF04	unreviewed	A0A286YF04_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	12
ENSG00000109339	A0A286YF19	unreviewed	A0A286YF19_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	376
ENSG00000109339	A0A286YF35	unreviewed	A0A286YF35_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	375
ENSG00000109339	A0A286YF43	unreviewed	A0A286YF43_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	18
ENSG00000109339	A0A286YF53	unreviewed	A0A286YF53_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	79
ENSG00000109339	A0A286YF62	unreviewed	A0A286YF62_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	473
ENSG00000109339	A0A286YF80	unreviewed	A0A286YF80_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	37
ENSG00000109339	A0A286YF83	unreviewed	A0A286YF83_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	300
ENSG00000109339	A0A286YF85	unreviewed	A0A286YF85_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	451
ENSG00000109339	A0A286YF95	unreviewed	A0A286YF95_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	94
ENSG00000109339	A0A286YF97	unreviewed	A0A286YF97_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	464
ENSG00000109339	A0A286YFA3	unreviewed	A0A286YFA3_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	87
ENSG00000109339	A0A286YFA6	unreviewed	A0A286YFA6_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	467
ENSG00000109339	A0A286YFA7	unreviewed	A0A286YFA7_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	58
ENSG00000109339	A0A286YFB6	unreviewed	A0A286YFB6_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	363
ENSG00000109339	A0A286YFB7	unreviewed	A0A286YFB7_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	78
ENSG00000109339	A0A286YFC0	unreviewed	A0A286YFC0_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	412
ENSG00000109339	A0A286YFC3	unreviewed	A0A286YFC3_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	87
ENSG00000109339	A0A286YFD7	unreviewed	A0A286YFD7_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	426
ENSG00000109339	A0A286YFD9	unreviewed	A0A286YFD9_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	65
ENSG00000109339	A0A286YFE2	unreviewed	A0A286YFE2_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	208
ENSG00000109339	A0A286YFE9	unreviewed	A0A286YFE9_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	49
ENSG00000109339	A0A286YFH4	unreviewed	A0A286YFH4_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	44
ENSG00000109339	A0A286YFI3	unreviewed	A0A286YFI3_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	384
ENSG00000109339	A0A286YFJ0	unreviewed	A0A286YFJ0_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	29
ENSG00000109339	A0A286YFJ4	unreviewed	A0A286YFJ4_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	425
ENSG00000109339	A0A286YFJ6	unreviewed	A0A286YFJ6_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	422
ENSG00000109339	A0A286YFK3	unreviewed	A0A286YFK3_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	119
ENSG00000109339	A0A286YFM6	unreviewed	A0A286YFM6_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	371
ENSG00000109339	A0A286YFN2	unreviewed	A0A286YFN2_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	360
ENSG00000109339	A8MPV1	unreviewed	A8MPV1_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	143
ENSG00000109339	D6R9C1	unreviewed	D6R9C1_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	158
ENSG00000109339	D6RAJ0	unreviewed	D6RAJ0_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	117
ENSG00000109339	D6RAU3	unreviewed	D6RAU3_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	92
ENSG00000109339	D6RBH2	unreviewed	D6RBH2_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	43
ENSG00000109339	D6RC26	unreviewed	D6RC26_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	62
ENSG00000109339	D6RCB1	unreviewed	D6RCB1_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	245
ENSG00000109339	D6RDG1	unreviewed	D6RDG1_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	216
ENSG00000109339	D6RFX8	unreviewed	D6RFX8_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	50
ENSG00000109339	D6RFZ7	unreviewed	D6RFZ7_HUMAN	Mitogen-activated protein kinase 10	MAPK10	Homo sapiens (Human)	44
ENSG00000109339	D6RJF9	unreviewed	D6RJF9_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	384
ENSG00000109339	F8W9R5	unreviewed	F8W9R5_HUMAN	Stress-activated protein kinase JNK (EC 2.7.11.24)	MAPK10	Homo sapiens (Human)	478
ENSG00000109511	Q9UJ72	reviewed	ANX10_HUMAN	Annexin A10 (Annexin-10) (Annexin-14)	ANXA10 ANX14	Homo sapiens (Human)	324
ENSG00000109576	Q8N5Z0	reviewed	AADAT_HUMAN	Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial (KAT/AadAT) (2-aminoadipate aminotransferase) (2-aminoadipate transaminase) (EC 2.6.1.39) (Alpha-aminoadipate aminotransferase) (AadAT) (Glycine transaminase AADAT) (EC 2.6.1.4) (Kynurenine aminotransferase II) (Kynurenine--glyoxylate transaminase AADAT) (EC 2.6.1.63) (Kynurenine--oxoglutarate aminotransferase II) (Kynurenine--oxoglutarate transaminase 2) (EC 2.6.1.7) (Kynurenine--oxoglutarate transaminase II) (Methionine--glyoxylate transaminase AADAT) (EC 2.6.1.73)	AADAT KAT2 KYAT2	Homo sapiens (Human)	425
ENSG00000109576	D6RC56	unreviewed	D6RC56_HUMAN	Aminoadipate aminotransferase	AADAT	Homo sapiens (Human)	180
ENSG00000109576	D6REB9	unreviewed	D6REB9_HUMAN	Aminoadipate aminotransferase	AADAT	Homo sapiens (Human)	220
ENSG00000109576	D6RFY7	unreviewed	D6RFY7_HUMAN	Aminoadipate aminotransferase	AADAT	Homo sapiens (Human)	209
ENSG00000109654	Q9C040	reviewed	TRIM2_HUMAN	Tripartite motif-containing protein 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM2) (RING finger protein 86) (RING-type E3 ubiquitin transferase TRIM2)	TRIM2 KIAA0517 RNF86	Homo sapiens (Human)	744
ENSG00000109654	A0A0J9YW02	unreviewed	A0A0J9YW02_HUMAN	Tripartite motif containing 2	TRIM2	Homo sapiens (Human)	154
ENSG00000109654	A0A0J9YW70	unreviewed	A0A0J9YW70_HUMAN	Tripartite motif containing 2	TRIM2	Homo sapiens (Human)	136
ENSG00000109654	A0A0J9YX34	unreviewed	A0A0J9YX34_HUMAN	Tripartite motif-containing protein 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM2) (RING-type E3 ubiquitin transferase TRIM2)	TRIM2	Homo sapiens (Human)	681
ENSG00000109654	A0A6Q8PEY7	unreviewed	A0A6Q8PEY7_HUMAN	Tripartite motif-containing protein 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM2) (RING-type E3 ubiquitin transferase TRIM2)	TRIM2	Homo sapiens (Human)	775
ENSG00000109654	A0A6Q8PEY9	unreviewed	A0A6Q8PEY9_HUMAN	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	TRIM2	Homo sapiens (Human)	357
ENSG00000109654	A0A6Q8PF63	unreviewed	A0A6Q8PF63_HUMAN	Tripartite motif-containing protein 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM2) (RING-type E3 ubiquitin transferase TRIM2)	TRIM2	Homo sapiens (Human)	762
